customer_id,balance_account,purchases_amount,paid_advance,full_purchases,balance_frequency_update,installments,purchases_frequency,full_purchases_frequency,purchases_installments_frequency,cash_advance_frequency,nr_cash_advances,nr_purchases,credit_limit,fixed_rate_period,payments,min_payments,full_payment_prc
UvFlBBDyT3q4CDL8,264.869295,940.0,0.0,940.0,1.0,0.0,0.166667,0.166667,0.0,0.0,0,2,6000.0,12,753.034035,179.692509,0.0
C0AGVni1SIv7APU4,3895.6770520000005,144.77,6492.291188,79.99,1.0,64.78,0.333333,0.083333,0.166667,0.833333,27,4,10000.0,12,5709.895929,886.3223449999999,0.0
Kiiu6iQxU77ccNmc,1874.6016359999999,305.78,0.0,0.0,1.0,305.78,0.583333,0.0,0.583333,0.0,0,14,1500.0,12,518.757481,19977.005719999997,0.0
QLHoMmJ9rzUJK2Gj,181.463092,133.39,219.143859,133.39,1.0,0.0,0.25,0.25,0.0,0.166667,2,3,2500.0,12,168.42578799999998,169.473399,0.0
QKQ3GyV2F5TCQmYe,6.903242999999999,145.01,0.0,0.0,0.727273,145.01,0.75,0.0,0.75,0.0,0,9,3000.0,12,162.930205,66.97684,0.14285699999999998
3vqqg6Q49Z5WSERS,1593.6554230000002,358.7,618.455892,111.3,1.0,247.4,0.416667,0.083333,0.25,0.25,5,8,2000.0,12,467.49985899999996,449.473659,0.0
nPJ5snr6XjJ4sy0y,21.986298,568.78,0.0,208.78,0.454545,360.0,0.416667,0.083333,0.333333,0.0,0,10,3800.0,12,1448.5739859999999,83.666499,0.0
mIRYWiQ4Gqyeorqa,322.22274500000003,2522.03,0.0,2180.79,0.666667,341.24,0.666667,0.666667,0.555556,0.0,0,18,9000.0,9,1898.1854280000002,199.113916,0.4
BWhdzmFqdH4V4qew,2933.240476,0.0,2040.433925,0.0,1.0,0.0,0.0,0.0,0.0,0.583333,13,0,3000.0,12,2431.578544,1739.74883,0.0
R6R0K63qk06haFl4,247.06325800000002,1448.74,0.0,0.0,1.0,1448.74,1.0,0.0,1.0,0.0,0,23,5000.0,12,1313.816616,183.31063999999998,0.0
hvtrKIeJKf4YsJOO,35.988695,294.0,0.0,0.0,0.636364,294.0,0.5,0.0,0.416667,0.0,0,6,1200.0,12,502.277937,188.697505,0.333333
Tai5CECgPaA244le,780.382656,0.0,1372.812459,0.0,0.636364,0.0,0.0,0.0,0.0,0.083333,3,0,1500.0,12,201.628458,429.81693499999994,0.0
6s9R9V7sZSKAdjWj,2589.500085,0.0,2529.709392,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,4,0,5000.0,12,1647.938923,687.719999,0.0
K7hrR7veZyJILvd6,1289.327381,892.0,0.0,563.0,1.0,329.0,0.583333,0.25,0.25,0.0,0,14,3500.0,12,655.143647,360.636863,0.0
oArHbbc6K9rTTZbi,1220.3591509999999,568.3,0.0,0.0,1.0,568.3,0.833333,0.0,0.75,0.0,0,10,3000.0,12,902.082618,411.54438700000003,0.0
LkTst2Ij4r7xld6K,3347.229846,480.0,1760.145824,0.0,1.0,480.0,0.833333,0.0,0.75,0.166667,3,10,3500.0,12,1265.606632,719.870166,0.0
ZWdjSz0byzYfMWS5,31.475251,479.96,0.0,0.0,1.0,479.96,1.0,0.0,1.0,0.0,0,35,2500.0,12,431.591387,176.765922,1.0
gJ1NxsTU57rwH566,743.52397,962.78,360.15497200000004,278.48,1.0,684.3,1.0,0.25,1.0,0.083333,1,30,1000.0,12,402.895757,794.825011,0.0
RDcMOikaPdRryOtV,0.8675280000000001,26.62,0.0,0.0,0.272727,26.62,0.333333,0.0,0.333333,0.0,0,4,4500.0,12,18.336805,8.745383,0.090909
1ks7m4KAcI9VR8kJ,1794.4842190000002,197.7,271.900257,197.7,1.0,0.0,0.25,0.25,0.0,0.083333,1,3,1950.0,12,587.2645650000001,630.117605,0.0
iO27eijtucg7vQKI,2246.2126399999997,0.0,2561.494053,0.0,1.0,0.0,0.0,0.0,0.0,0.28571399999999997,4,0,4500.0,7,434.927101,330.293724,0.0
dESMugfqtw0Pc5g8,880.1818300000001,58.4,192.159314,0.0,1.0,58.4,0.28571399999999997,0.0,0.28571399999999997,0.14285699999999998,1,2,2000.0,7,132.494364,152.279898,0.0
6tvizv8U3Je3jopL,249.489629,0.0,3689.517625,0.0,0.181818,0.0,0.0,0.0,0.0,0.166667,8,0,6000.0,12,0.0,,0.0
s8FZl6ak0YmYIN47,31.473181,220.5,0.0,220.5,0.272727,0.0,0.083333,0.083333,0.0,0.0,0,2,3750.0,12,1199.475254,89.231655,0.0
4s7iX6cu8lA8rvF6,2377.7592449999997,0.0,943.90775,0.0,1.0,0.0,0.0,0.0,0.0,0.416667,6,0,6500.0,12,4119.519203,955.260042,0.0
0oMFb0jE9C3JuKmp,46.56216,261.16,0.0,0.0,1.0,261.16,1.0,0.0,1.0,0.0,0,16,4000.0,12,230.605229,179.077671,0.25
Mxey743Of9djuwNH,344.543487,2219.53,0.0,1432.86,1.0,786.67,1.0,0.916667,1.0,0.0,0,43,5700.0,12,2073.117846,183.251598,0.333333
rnwe1jx0YzWrLpHh,9559.783145,709.0,771.711794,709.0,1.0,0.0,0.3,0.3,0.0,0.3,3,3,10500.0,10,2447.227264,2042.0944600000003,0.0
OIIZ1NnMM0F3KJFZ,245.17692000000002,2481.64,0.0,0.0,1.0,2481.64,1.0,0.0,1.0,0.0,0,41,4000.0,12,2261.352187,176.531272,0.916667
AE6yQ67toSMf4G7W,2830.364475,1412.76,2045.0948420000002,0.0,1.0,1412.76,1.0,0.0,1.0,0.416667,6,25,5000.0,12,6940.278104999999,759.3469660000001,0.0
IIVwpJRZEHyC2Qhz,1262.631995,405.0,0.0,405.0,0.909091,0.0,1.0,1.0,0.0,0.0,0,11,7000.0,11,586.5510780000001,424.34309299999995,0.0
jy0qNLj2jVHu4IeA,268.966315,784.0,0.0,659.0,0.727273,125.0,0.5,0.25,0.333333,0.0,0,12,10500.0,12,514.650308,159.17308,0.166667
n4QQ1U22ZjrnoA6o,7803.071972,1000.55,1490.239239,0.0,1.0,1000.55,1.0,0.0,1.0,0.333333,6,35,8000.0,12,3478.3207939999998,2722.218432,0.0
5rsWH1hIhwskARqY,970.322769,0.0,2034.6948300000001,0.0,1.0,0.0,0.0,0.0,0.0,0.333333,14,0,2000.0,12,1373.649725,362.565529,0.083333
ORxwgfDZ4hBsZgCL,1744.9568329999997,0.0,198.295367,0.0,1.0,0.0,0.0,0.0,0.0,0.25,5,0,1800.0,12,525.4618389999999,539.962551,0.0
2pE14q9Y8ZUeUms0,26.621290999999996,426.83,0.0,426.83,0.363636,0.0,0.416667,0.416667,0.0,0.0,0,5,6000.0,12,195.49084299999998,88.38452099999999,0.0
ukiq13pZIvlFPfKh,1915.189848,0.0,1390.387875,0.0,1.0,0.0,0.0,0.0,0.0,0.25,4,0,2500.0,12,714.25653,544.7049519999999,0.0
o4tTUvykrX0G2JnR,10.665069,85.89,0.0,0.0,1.0,85.89,1.0,0.0,0.857143,0.0,0,7,1000.0,7,72.475127,76.41925,0.666667
BS4WU5NjFiwJaGD2,1916.067737,0.0,4690.22899,0.0,1.0,0.0,0.0,0.0,0.0,0.25,19,0,4000.0,12,7730.195068000001,1442.992764,0.0
bC7VpdECyRd7bmlN,679.508597,380.1,0.0,0.0,1.0,380.1,0.416667,0.0,0.416667,0.0,0,5,2500.0,12,443.10633099999995,249.318198,0.0
uDo99t1KFv24yCh0,70.963378,759.73,0.0,432.37,1.0,327.36,1.0,1.0,0.916667,0.0,0,25,7800.0,12,691.394748,181.926756,0.75
hoyGcTkKpGAJHDAD,92.898327,546.0,0.0,46.0,1.0,500.0,0.5,0.083333,0.416667,0.0,0,7,6000.0,12,787.50992,173.630065,0.6
r04dXEqMR9nwYi3R,191.31405800000002,860.95,0.0,860.95,1.0,0.0,0.583333,0.583333,0.0,0.0,0,10,800.0,12,1001.3130480000001,194.636798,0.083333
UYTsBo4S01r273LL,2882.954391,3591.81,554.07167,2452.56,1.0,1139.25,1.0,0.818182,0.818182,0.090909,2,74,10450.0,11,8438.775135,768.8269700000001,0.0
TC2kEMA8azkhD21b,542.051302,4896.9,960.975083,721.46,1.0,4175.44,1.0,0.416667,0.916667,0.083333,2,64,2500.0,12,5338.901790999999,173.182819,1.0
UlUUMAT29hEjKTOJ,1865.2714230000001,412.0,0.0,412.0,1.0,0.0,0.166667,0.166667,0.0,0.0,0,2,2000.0,12,597.104874,666.876023,0.0
HneGRuufFb2E0T3O,21.966399,109.16,0.0,35.0,0.818182,74.16,0.666667,0.083333,0.666667,0.0,0,9,4000.0,12,125.83233700000001,122.69702,0.181818
Go0rtRfdeuNW9zf4,11.890862,165.0,0.0,165.0,0.090909,0.0,0.083333,0.083333,0.0,0.0,0,1,15000.0,12,0.0,,0.0
1IOlNaWWHwTljQnp,564.3652400000001,0.0,1003.670076,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,2,0,1200.0,12,1219.36304,225.940694,0.083333
wqWq9P9goUFhLn0T,4.115287,60.0,0.0,0.0,0.363636,60.0,0.333333,0.0,0.25,0.0,0,4,2500.0,12,109.888829,166.384674,0.0
GeURtA3NdefetwCs,8.820603,124.0,0.0,0.0,0.636364,124.0,0.545455,0.0,0.454545,0.0,0,6,1000.0,11,193.804464,127.38784799999999,1.0
h7giGGn2JYatNjfJ,124.732546,301.07,0.0,301.07,0.818182,0.0,0.083333,0.083333,0.0,0.0,0,1,5000.0,12,732.951933,133.935004,0.0
eNcvVWhXbPy87rb1,330.707721,56.4,1680.2319320000001,56.4,0.545455,0.0,0.083333,0.083333,0.0,0.166667,3,1,4000.0,12,3613.150681,205.305914,0.5
0uz2CoUhwvDnEvZ2,2539.279598,820.42,879.3248560000001,820.42,1.0,0.0,0.666667,0.666667,0.0,0.166667,2,19,3000.0,12,757.327536,686.941106,0.0
Yax3ersGTd1JxBNH,9.522029,458.0,0.0,458.0,0.272727,0.0,0.166667,0.166667,0.0,0.0,0,2,3000.0,12,641.866089,,0.0
xd7CUBaCByISgsqE,1333.899916,356.77,1107.81888,45.65,1.0,333.34,1.0,0.083333,1.0,0.083333,4,14,3500.0,12,1202.239577,405.27954500000004,0.0
QVros2o3mRW60aoS,179.36245300000002,839.09,331.493048,0.0,0.545455,839.09,0.833333,0.0,0.75,0.083333,1,11,3000.0,12,555.713401,91.081745,0.0
E6D0LgBJy63oOuZI,3646.30636,594.88,3281.891728,133.9,1.0,460.98,0.416667,0.166667,0.333333,0.5,15,9,9000.0,12,732.79341,1135.596349,0.0
FwJGACGpkZamzluj,7.992356,196.66,0.0,0.0,1.0,196.66,0.166667,0.0,0.083333,0.0,0,2,7000.0,12,90.0711,29.862755,0.083333
6TYMaNMga2NVlOj1,468.85141500000003,0.0,147.205289,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1,0,600.0,12,164.403739,276.48607200000004,0.0
lqsL9eQ05fhKOzdH,1051.484848,3805.44,0.0,2715.52,1.0,1089.92,1.0,0.416667,1.0,0.0,0,24,1500.0,12,3818.15076,941.610478,0.0
MFUfGCYVOhhGf3B2,888.023397,0.0,252.318137,0.0,0.909091,0.0,0.0,0.0,0.0,0.090909,3,0,1500.0,11,1734.981714,317.921967,0.181818
yyG54OWAFaWxluyN,5383.084424000001,9736.61,2965.656802,3684.52,1.0,6052.09,1.0,0.416667,1.0,0.25,7,135,9000.0,12,15824.735869999999,3364.0212479999996,0.083333
G4uI6xpGKtnS4CQ9,668.102701,4943.92,0.0,2300.09,1.0,2643.83,1.0,0.916667,1.0,0.0,0,52,7000.0,12,4869.034025,199.72757099999998,1.0
MPse18Du3icCPRlF,1735.1373210000002,1879.92,934.051432,1879.92,1.0,0.0,0.454545,0.454545,0.0,0.272727,3,8,4000.0,11,3986.0761090000005,429.53881399999995,0.090909
nkIKuJ9NSDAULNtY,281.736996,1100.19,974.0504480000001,1100.19,1.0,0.0,1.0,1.0,0.0,0.25,8,15,5700.0,12,1694.640984,190.249932,0.090909
2pU88vgIK2zTbW22,58.603273,2080.51,0.0,2080.51,0.181818,0.0,0.166667,0.166667,0.0,0.0,0,7,2500.0,12,1965.056445,14.242628,0.0
8WDxNFLwgDYbfpbc,1291.394861,778.12,0.0,289.86,1.0,488.26,1.0,0.25,0.916667,0.0,0,21,1200.0,12,853.446434,3354.1893,0.0
iDAS3Wyn17Q2rES6,226.30646099999998,0.0,788.235661,0.0,0.363636,0.0,0.0,0.0,0.0,0.166667,3,0,1200.0,12,184.701045,217.49264300000002,0.0
yNuMDi8CPicMR97k,540.157857,181.5,0.0,0.0,1.0,181.5,0.833333,0.0,0.833333,0.0,0,11,500.0,12,246.839723,669.292383,0.0
XFpoF8kw07ajNMcQ,113.629276,798.0,0.0,798.0,0.272727,0.0,0.083333,0.083333,0.0,0.0,0,1,5000.0,12,4372.014696,84.491283,0.0
HPP7wWQaMFdjwkhn,457.07022,1273.0,0.0,1273.0,0.545455,0.0,0.083333,0.083333,0.0,0.0,0,1,2500.0,12,2633.3591300000003,148.635903,0.0
whtPWFeGmRZlRA9z,21.789565,0.0,273.882354,0.0,0.333333,0.0,0.0,0.0,0.0,0.166667,1,0,1200.0,6,574.484351,30.624751,1.0
v16venGAya7Jd4m3,345.75482999999997,3125.03,0.0,492.71,1.0,2632.32,1.0,0.166667,1.0,0.0,0,36,5500.0,12,3016.560969,189.375956,1.0
difYOZGMcQyGDoHs,2001.0309260000001,1534.98,1407.204652,1424.58,1.0,110.4,1.0,0.75,0.333333,0.666667,17,32,4000.0,12,867.884346,1313.87778,0.0
2WWPi4qCCziLzcRI,2153.498372,5428.77,2399.569867,3064.59,1.0,2364.18,1.0,0.5,1.0,0.166667,3,45,12500.0,12,4059.3757,496.075078,0.083333
wTGYms3wdodJ1Gma,2660.420641,0.0,382.27243500000003,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,2,0,5000.0,12,846.3970039999999,687.0792730000001,0.0
JTSd1wz0fK1EKcFc,229.667169,0.0,985.3378230000001,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1,0,3000.0,12,1120.65839,131.179377,0.1
2j48oPlDwEbElBFQ,109.47321699999999,1251.26,0.0,635.79,1.0,615.47,0.833333,0.25,0.666667,0.0,0,19,2700.0,12,958.931815,187.560093,0.25
wgLOoDwoLSp2lORF,2463.60548,654.0,0.0,300.0,1.0,354.0,1.0,0.166667,1.0,0.0,0,17,2400.0,12,1149.7330359999999,3175.27696,0.0
0nrU8OafI5W4qNAK,1839.93046,26.12,158.971239,26.12,1.0,0.0,0.083333,0.083333,0.0,0.083333,1,1,1950.0,12,525.947589,627.6606559999999,0.0
DfNzZTu1NPpwqimT,1166.660018,2452.69,0.0,1541.69,1.0,911.0,0.666667,0.416667,0.416667,0.0,0,13,1500.0,12,1259.60563,271.109376,0.083333
7aILBTQfkVLeNcPE,40.778677,100.98,0.0,100.98,1.0,0.0,0.333333,0.333333,0.0,0.0,0,4,400.0,12,227.659466,196.226103,0.0
wVrOJRDa2Pq3ejtA,1107.8482279999998,0.0,318.884066,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,3,0,1200.0,12,400.316615,294.743006,0.0
M1yCGnfDJ7AJxvdC,9206.811695999999,874.98,4653.693195000001,350.0,1.0,524.98,0.75,0.083333,0.666667,0.333333,9,16,12500.0,12,2055.100879,2199.0777160000002,0.0
8ZgPHrOlDP1jw95Q,2093.8446559999998,0.0,1307.898095,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,2,0,3000.0,12,470.841807,912.479272,0.0
qJo1agCGcKOYbqK4,288.097302,2622.6,0.0,0.0,1.0,2622.6,1.0,0.0,1.0,0.0,0,12,450.0,12,2718.47954,2413.2332309999997,0.833333
OUosjp0ER4AMJks2,164.68483600000002,622.9,464.882608,622.9,1.0,0.0,0.545455,0.545455,0.0,0.090909,1,7,3000.0,11,825.929531,171.750543,0.1
yPwpiFjEBmf1SOuz,712.9107700000001,602.3,0.0,413.99,1.0,188.31,1.0,1.0,0.666667,0.0,0,26,7500.0,12,455.465188,205.19717,0.0
bZs3oBbgONQhXhFh,777.210275,622.51,1387.449608,0.0,1.0,622.51,1.0,0.0,0.857143,0.428571,6,27,1000.0,7,1092.401437,521.876562,0.0
XgxdXbTAS8Mv21tm,884.1757449999999,266.56,365.489055,89.9,1.0,176.66,0.333333,0.083333,0.25,0.166667,3,6,1200.0,12,1094.5572960000002,807.206399,0.0
fhRi7DB1PUyrranq,69.79563900000001,1293.04,0.0,67.86,1.0,1225.18,1.0,0.166667,1.0,0.0,0,20,7500.0,12,891.734089,92.437942,0.7
KV1qSqaHhusNflRg,1182.045732,130.0,0.0,70.0,1.0,60.0,0.416667,0.166667,0.166667,0.0,0,5,1200.0,12,279.439759,293.907914,0.0
E7IrxXu8VLe0LhYu,131.260514,1109.91,0.0,1109.91,0.5,0.0,0.5,0.5,0.0,0.0,0,21,9500.0,10,2137.485075,89.478836,1.0
3aOYf0OaHlH1TKtK,155.566852,1303.78,0.0,207.09,1.0,1096.69,0.916667,0.25,0.916667,0.0,0,24,10000.0,12,1392.740366,176.247286,0.083333
keS7xQL0Epumv7Hx,920.9224109999999,1227.93,0.0,459.55,1.0,768.38,0.916667,0.166667,0.916667,0.0,0,15,8500.0,12,2219.82375,224.32809100000003,0.0
Ma4WiaSQbNzfK65L,1226.561937,360.0,7883.54172,360.0,0.857143,0.0,0.857143,0.857143,0.0,0.857143,30,6,2500.0,7,10132.432359999999,920.2877699999999,0.6
fZSTuqiAQgFBWHrK,17.896575,265.97,0.0,0.0,0.909091,265.97,1.0,0.0,0.916667,0.0,0,14,1000.0,12,224.52867799999999,120.55400300000001,0.545455
anRGybj2vjh3lSys,346.013906,3561.31,0.0,1542.67,0.818182,2018.64,0.75,0.333333,0.583333,0.0,0,39,5500.0,12,3156.9015010000003,141.404986,0.5
i8VXy30VdUj9l5Fx,315.588502,0.0,2966.464163,0.0,0.272727,0.0,0.0,0.0,0.0,0.25,5,0,3000.0,12,7842.362894,232.381936,0.5
gSlZmw8ZGRyTt3PK,224.795583,240.74,0.0,0.0,1.0,240.74,0.666667,0.0,0.666667,0.0,0,9,1000.0,12,372.301242,218.71786600000001,0.0
yUd0EpHhAzoQi5ZK,1246.624558,423.7,412.399058,177.64,1.0,246.06,0.666667,0.166667,0.5,0.083333,2,10,2000.0,12,577.050373,498.36541900000003,0.0
mHHkmUORCelwrW02,4007.610043,83.0,9003.084705,83.0,1.0,0.0,0.083333,0.083333,0.0,0.25,12,1,10000.0,12,1308.0704779999999,1221.251121,0.0
Pnn0uHc7BDLc31l8,535.2915889999999,824.61,0.0,438.57,1.0,386.04,0.727273,0.181818,0.545455,0.0,0,20,4000.0,11,314.51274700000005,159.094115,0.0
59MxxKJgghX6Vkhe,2719.526277,448.07,3474.764847,448.07,1.0,0.0,0.25,0.25,0.0,0.333333,4,7,3000.0,12,3537.6934409999994,1105.400886,0.083333
5m3QXIW2iFGVXPYW,6804.186841,640.03,1898.318709,227.6,1.0,412.43,0.416667,0.416667,0.416667,0.166667,4,20,7100.0,12,1891.669441,1979.44478,0.0
0UpIj2kZ6u47VlAj,19.303362,150.24,0.0,0.0,0.818182,150.24,0.666667,0.0,0.666667,0.0,0,8,1500.0,12,192.431598,156.449104,0.7
yptYKRsmlMMD1VWq,193.20781200000002,1937.7,0.0,1937.7,1.0,0.0,1.0,1.0,0.0,0.0,0,30,2000.0,12,2100.8028679999998,169.00964,0.916667
DhO2FhZQ7pWI3JE7,1237.6736019999998,0.0,1962.749428,0.0,0.727273,0.0,0.0,0.0,0.0,0.166667,3,0,2000.0,12,589.980487,514.792875,0.0
pGMdCJaL5YXA1vqJ,1207.320442,359.0,0.0,359.0,0.9,0.0,0.4,0.4,0.0,0.0,0,4,3000.0,10,239.70423799999998,379.05581800000004,0.0
DMtvv1zGsKTU1U79,8647.057641,0.0,5105.254316,0.0,1.0,0.0,0.0,0.0,0.0,0.416667,14,0,10000.0,12,2052.533488,1886.2233609999998,0.0
KXOSGBIrPId7P7Zf,635.358243,250.0,0.0,250.0,0.4,0.0,0.1,0.1,0.0,0.0,0,1,8000.0,10,4995.053024,284.70693,0.0
VuhKvT0bhcLfJZky,799.00867,192.96,559.392054,0.0,1.0,192.96,1.0,0.0,1.0,0.333333,5,12,2000.0,12,691.532728,170.548573,0.0
UmaZTsZVh5Ve4SLH,3267.962664,1910.51,0.0,0.0,1.0,1910.51,1.0,0.0,1.0,0.0,0,65,3000.0,12,2553.372888,3339.3928899999996,0.0
Te83w5mLcesUQAf8,1477.960998,349.25,0.0,0.0,1.0,349.25,0.916667,0.0,0.833333,0.0,0,11,1500.0,12,528.615684,500.33915700000006,0.0
NaRc5aPwZe5FrY4K,81.170395,626.5,0.0,0.0,0.818182,626.5,0.583333,0.0,0.5,0.0,0,7,2500.0,12,445.640989,112.81898400000001,0.454545
su1ZA7K4SNY7AjHL,1184.7239880000002,373.44,0.0,373.44,0.636364,0.0,0.083333,0.083333,0.0,0.0,0,1,12000.0,12,6674.591055,384.155979,0.0
qHaLWRySA9klJG3V,54.598321999999996,832.68,0.0,0.0,1.0,832.68,1.0,0.0,1.0,0.0,0,12,2000.0,12,811.761402,75.007289,0.333333
C3DAm5xIXs6fqeW4,5975.0633530000005,345.3,3599.222154,345.3,1.0,0.0,0.166667,0.166667,0.0,0.666667,18,2,6500.0,12,2010.926039,2784.103858,0.0
ycPMq36l9akaKmlC,1452.868602,93.34,0.0,0.0,1.0,93.34,0.333333,0.0,0.333333,0.0,0,4,1500.0,12,361.630594,995.2337259999999,0.0
BTuSevWClS2XjjuZ,206.305547,1594.0,0.0,1084.0,1.0,510.0,0.333333,0.25,0.166667,0.0,0,10,4500.0,12,1605.613993,119.213806,0.090909
tNACI5habntjK7Qi,103.792136,1607.84,0.0,168.27,1.0,1439.57,1.0,0.083333,1.0,0.0,0,38,7000.0,12,1563.287264,178.816786,0.833333
AaEFQGLvVWVYVTSX,708.509086,2109.61,366.008558,1734.61,1.0,375.0,1.0,0.583333,1.0,0.166667,3,19,6500.0,12,4591.162882,296.681069,0.181818
oeVS6ZLFdBEeyP7x,299.179091,1147.23,0.0,1071.7,0.454545,75.53,0.25,0.083333,0.25,0.0,0,6,4000.0,12,1460.796216,80.470536,0.181818
JvARJEZJB89KD4k1,1078.888565,3107.85,0.0,2221.74,1.0,886.11,0.666667,0.583333,0.5,0.0,0,18,2500.0,12,1399.82834,1322.4466009999999,0.0
vHzjzGA3Edln6tNh,4896.223043999999,0.0,396.233514,0.0,1.0,0.0,0.0,0.0,0.0,0.25,3,0,5000.0,12,1288.704377,1828.7235690000002,0.0
fzXjYIT73BAkRdHB,5.140599,50.66,0.0,0.0,0.181818,50.66,0.166667,0.0,0.083333,0.0,0,2,3000.0,12,0.0,,0.0
TASrtOkzECllR8Ci,11654.55492,463.0,3096.807933,74.0,1.0,389.0,0.583333,0.083333,0.416667,0.416667,17,7,12500.0,12,3024.60947,5148.045052,0.0
VdkVdh2yQQn4EL0O,1301.549278,0.0,72.681585,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1,0,1500.0,12,317.21162200000003,531.398722,0.0
EcfgCYt1ff87WTsL,1459.853158,1365.0,363.867229,1365.0,1.0,0.0,0.090909,0.090909,0.0,0.090909,1,3,1800.0,11,1751.977457,844.9751960000001,0.0
Sh8ZLl17dFZlbLgr,133.926073,246.75,0.0,246.75,0.272727,0.0,0.416667,0.416667,0.0,0.0,0,5,11000.0,12,7103.026842,151.26551,0.0
CayrBIJwu0M2iItq,1935.1169309999998,0.0,4195.104578,0.0,0.727273,0.0,0.0,0.0,0.0,0.583333,17,0,7000.0,12,680.591231,964.5027949999999,0.0
QNEvaptq3uW4STUn,21.968945,335.0,0.0,0.0,0.454545,335.0,0.416667,0.0,0.416667,0.0,0,5,1000.0,12,742.772271,145.138785,0.333333
7d97nJgatF14uUfI,903.0415800000001,350.0,0.0,350.0,1.0,0.0,0.090909,0.090909,0.0,0.0,0,2,1000.0,11,482.501636,444.0465,0.0
SnAZBBBDXosMziTR,186.130209,2546.94,0.0,1136.36,0.636364,1410.58,0.666667,0.333333,0.583333,0.0,0,15,12000.0,12,4633.517467000001,216.399562,1.0
7wg3meThzSWUkC1E,812.934042,50.0,2185.5005960000003,50.0,1.0,0.0,0.14285699999999998,0.14285699999999998,0.0,1.0,16,1,3000.0,7,726.683966,127.84373500000001,0.0
b500wUAUKc0Oe33M,68.045739,501.85,0.0,0.0,0.909091,501.85,1.0,0.0,1.0,0.0,0,31,1200.0,12,531.5415849999999,149.50756299999998,0.181818
fdJBBkVAg0Kl5oHi,758.188531,0.0,305.653048,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,2,0,1950.0,12,388.247865,245.555646,0.0
FIQ6A4PPQwpfJz8Y,1001.1299650000001,0.0,457.757366,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1,0,1200.0,12,462.290269,469.620367,0.0
ergyMxcSLbkPNGoE,3613.551586,2653.49,3516.3743640000002,2033.01,1.0,620.48,0.833333,0.666667,0.5,0.666667,20,38,6500.0,12,868.565652,1183.572986,0.0
BgpkkvwZSnoNuWCG,1455.745146,266.0,168.514165,266.0,1.0,0.0,0.22222199999999998,0.22222199999999998,0.0,0.22222199999999998,2,4,1500.0,9,284.96648500000003,302.73780800000003,0.0
EHUKL8qX0rCoi0bN,1052.127315,354.48,0.0,0.0,1.0,354.48,1.0,0.0,1.0,0.0,0,12,1000.0,12,571.417096,1618.201652,0.0
0DOlyPsuKu92v71F,72.087172,607.36,0.0,607.36,1.0,0.0,1.0,1.0,0.0,0.0,0,12,5500.0,12,554.770836,192.60691,1.0
ZAFGdlGlf2TjTD8f,2786.494499,0.0,1547.268611,0.0,1.0,0.0,0.0,0.0,0.0,0.25,5,0,8000.0,12,837.844106,916.4167199999999,0.0
BXYnpUmbIZELg3h7,4484.839808,591.3,1402.7220439999999,0.0,1.0,591.3,0.75,0.0,0.75,0.083333,1,23,6500.0,12,1476.7311710000001,1233.335517,0.0
xIWLe9iBAnhBFdgN,403.08626,2351.25,0.0,0.0,1.0,2351.25,1.0,0.0,1.0,0.0,0,11,2500.0,11,2247.0457969999998,166.021681,0.090909
jmVXCdgHdlkgeN6b,1062.024069,0.0,402.337729,0.0,1.0,0.0,0.0,0.0,0.0,0.2,3,0,1200.0,10,583.53323,267.478951,0.0
DgfvQojB8WskZCVH,1723.804529,3145.79,0.0,997.29,1.0,2148.5,1.0,0.333333,1.0,0.0,0,26,6000.0,12,995.0655009999999,387.473541,0.0
J9lLfGEN2z6rY87D,1822.4319899999998,177.23,0.0,70.26,1.0,106.97,0.083333,0.083333,0.083333,0.0,0,3,2500.0,12,1136.3401210000002,428.353499,0.0
lm0mmZdoSfXJf72W,1189.665497,0.0,1454.884966,0.0,0.909091,0.0,0.0,0.0,0.0,0.083333,3,0,1500.0,12,1656.765938,364.18588,0.0
wMreV2AhBVJ4AgZy,1851.3721649999998,6006.79,0.0,5506.81,1.0,499.98,1.0,1.0,0.916667,0.0,0,93,7600.0,12,5389.6734,586.24393,0.083333
J2JuvvUzaQXL5w0x,2598.580674,4767.11,3621.8401630000003,2024.6,1.0,2742.51,1.0,0.25,1.0,0.25,9,95,6000.0,12,3774.6932850000003,955.03756,0.0
oOAlNsWAAaaeXmcw,969.2944460000001,0.0,340.249539,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1,0,1200.0,12,591.853821,204.676682,0.0
v8PSyILW4m2dSey8,1860.4696010000002,0.0,303.822585,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,2,0,4000.0,12,560.883507,436.58978499999995,0.0
8H2EGgHxiqDy4kT2,37.683028,356.27,0.0,1.4,1.0,354.87,0.25,0.166667,0.166667,0.0,0,6,6500.0,12,96.58281099999999,81.329167,0.0
